stargateID,destinationID
50001959,50000144
50001960,50000668
50001961,50001168
50001962,50000391
50001965,50001261
50001966,50001298
50001967,50000139
50001968,50002035
50001969,50000334
50001970,50002284
50001976,50000570
50001977,50001634
50001978,50000300
50001979,50001197
50001980,50002214
50001981,50000116
50001982,50001093
50001983,50001210
50001984,50000198
50001985,50002259
50001986,50000862
50001987,50001049
50001988,50003164
50001989,50000827
50001990,50001752
50001991,50001501
50001992,50002681
50001993,50001417
50001994,50002431
50001995,50000132
50001996,50000920
50001997,50001289
50001998,50001858
50001999,50002522
50002000,50000467
50002001,50000664
50002005,50000392
50002006,50000795
50002007,50001116
50002008,50002064
50002009,50002968
50002010,50001675
50002011,50002908
50002012,50000573
50002013,50001513
50002014,50005134
50002015,50000888
50002016,50001398
50002017,50000028
50002018,50001474
50002019,50003545
50002020,50000360
50002021,50001079
50002022,50000517
50002023,50000729
50002024,50001306
50002025,50002180
50002026,50002304
50002027,50001069
50002028,50001421
50002029,50000068
50002030,50000636
50002031,50000124
50002032,50000622
50002033,50000936
50002034,50001848
50002035,50001968
50002036,50000062
50002037,50000437
50002038,50002114
50002039,50001433
50002040,50000257
50002041,50000994
50002042,50001130
50002043,50000163
50002044,50001514
50002045,50000413
50002046,50002377
50002047,50001267
50002051,50000325
50002052,50001676
50002053,50002909
50002054,50000880
50002055,50001315
50002056,50000189
50002057,50001383
50002058,50002480
50002059,50000207
50002060,50001268
50002061,50002216
50002062,50000796
50002063,50001117
50002064,50002008
50002065,50001925
50002066,50002593
50002067,50005120
50002068,50000560
50002069,50001353
50002070,50003527
50002071,50010885
50002072,50000249
50002073,50001779
50002074,50000762
50002075,50003072
50002076,50003366
50002077,50003989
50002078,50000276
50002079,50002193
50002080,50000885
50002081,50001262
50002082,50001379
50002083,50001836
50002084,50000058
50002085,50000345
50002086,50002194
50002087,50000230
50002088,50000889
50002089,50001205
50002090,50002888
50002093,50001446
50002094,50000185
50002095,50000563
50002096,50001017
50002097,50002121
50002098,50000614
50002099,50000992
50002100,50002313
50002101,50000145
50002102,50000418
50002103,50001758
50002104,50001319
50002105,50001125
50002106,50003152
50002107,50000156
50002108,50001038
50002109,50000637
50002110,50001704
50002111,50000415
50002112,50000740
50002113,50000408
50002114,50002038
50002115,50000077
50002116,50000134
50002117,50005252
50002118,50005263
50002119,50000061
50002120,50001316
50002121,50002097
50002122,50000209
50002123,50000260
50002124,50001796
50002125,50002985
50002126,50001027
50002127,50002562
50002128,50000813
50002129,50001384
50002130,50001590
50002131,50002264
50002132,50000598
50002133,50003678
50002134,50001190
50002135,50005611
50002136,50005931
50002137,50009023
50002138,50000015
50002139,50000594
50002140,50000923
50002141,50001575
50002142,50000427
50002143,50000892
50002144,50001526
50002145,50002203
50002146,50003496
50002147,50000650
50002148,50000873
50002149,50000943
50002150,50001795
50002151,50000590
50002152,50002709
50002153,50003255
50002154,50001868
50002155,50002174
50002156,50003388
50002157,50001088
50002158,50001695
50002159,50003040
50002160,50000767
50002164,50000580
50002165,50001560
50002166,50001564
50002167,50002232
50002168,50002249
50002169,50000398
50002170,50001311
50002171,50003722
50002172,50000121
50002173,50000433
50002174,50002155
50002175,50001165
50002176,50001428
50002177,50001437
50002178,50001536
50002179,50003132
50002180,50002025
50002181,50002665
50002182,50004763
50002183,50000302
50002184,50000549
50002185,50001249
50002186,50001518
50002187,50000481
50002188,50009750
50002189,50009760
50002190,50010482
50002191,50000488
50002192,50001495
50002193,50002079
50002194,50002086
50002195,50000194
50002196,50001899
50002197,50002582
50002198,50001250
50002200,50001519
50002201,50001775
50002202,50001106
50002203,50002145
50002204,50002488
50002205,50000704
50002206,50001391
50002207,50002354
50002212,50001453
50002213,50001648
50002214,50001980
50002215,50000583
50002216,50002061
50002217,50002330
50002218,50001338
50002219,50002629
50002220,50000746
50002221,50000463
50002222,50005429
50002223,50008597
50002224,50000536
50002225,50000691
50002226,50003316
50002227,50000055
50002228,50000692
50002229,50000695
50002230,50001191
50002231,50001565
50002232,50002167
50002233,50000031
50002234,50000041
50002237,50000029
50002238,50001840
50002239,50000072
50002240,50000743
50002241,50001404
50002242,50006513
50002243,50000289
50002244,50000326
50002245,50000765
50002246,50001199
50002247,50001274
50002248,50001561
50002249,50002168
50002250,50001773
50002251,50000914
50002252,50001691
50002253,50002817
50002254,50000195
50002255,50000620
50002256,50001816
50002257,50000546
50002258,50001557
50002259,50001985
50002260,50000635
50002261,50001749
50002262,50000814
50002263,50001591
50002264,50002131
50002265,50002409
50002266,50000005
50002267,50001074
50002268,50003448
50002269,50006929
50002270,50000793
50002271,50001096
50002272,50001928
50002273,50000361
50002274,50000457
50002275,50001092
50002276,50000438
50002279,50000125
50002280,50000830
50002281,50000190
50002282,50000313
50002283,50001707
50002284,50001970
50002285,50002724
50002286,50003145
50002287,50000416
50002288,50001418
50002289,50000954
50002290,50001071
50002291,50000680
50002292,50000905
50002293,50000081
50002294,50000881
50002299,50000874
50002300,50001545
50002301,50000828
50002302,50001307
50002303,50001570
50002304,50002026
50002311,50001374
50002312,50001678
50002313,50002100
50002314,50001269
50002315,50002385
50002316,50000776
50002317,50001410
50002318,50001817
50002319,50000476
50002320,50000815
50002321,50003154
50002326,50001517
50002327,50002811
50002328,50003822
50002329,50005366
50002330,50002217
50002331,50003600
50002332,50004171
50002333,50000095
50002334,50000227
50002335,50001169
50002336,50001475
50002337,50000319
50002338,50001039
50002339,50001626
50002340,50001649
50002341,50001877
50002342,50002925
50002343,50003078
50002344,50004761
50002345,50000042
50002346,50000492
50002347,50000788
50002348,50008770
50002349,50001193
50002350,50003416
50002351,50001837
50002352,50002609
50002353,50002661
50002354,50002207
50002355,50002518
50002356,50003009
50002357,50003028
50002358,50001838
50002359,50002364
50002360,50001671
50002361,50002776
50002364,50002359
50002365,50002565
50002366,50002579
50002369,50000290
50002370,50002904
50002374,50001485
50002375,50002503
50002376,50002638
50002377,50002046
50002378,50002687
50002379,50002753
50002382,50000532
50002383,50009490
50002384,50009709
50002385,50002315
50002386,50004049
50002387,50001458
50002388,50002395
50002389,50000526
50002390,50003100
50002391,50003196
50002392,50003438
50002393,50001415
50002394,50001466
50002395,50002388
50002396,50003293
50002397,50003433
50002402,50000395
50002403,50003353
50002404,50001900
50002405,50001238
50002406,50003197
50002407,50001483
50002408,50002465
50002409,50002265
50002410,50002728
50002411,50000228
50002412,50001170
50002413,50002555
50002414,50002765
50002415,50003192
50002416,50005954
50002417,50001605
50002418,50003335
50002419,50001802
50002420,50002592
50002421,50000906
50002422,50005362
50002423,50001755
50002424,50002490
50002425,50000499
50002426,50000599
50002427,50003222
50002428,50001094
50002429,50005413
50002430,50005656
50002431,50001994
50002432,50002499
50002433,50000968
50002434,50002714
50002435,50003007
50002436,50003790
50002437,50001350
50002441,50001257
50002442,50005614
50002443,50001247
50002444,50002599
50002445,50003552
50002446,50001942
50002447,50002544
50002448,50000505
50002449,50002841
50002450,50003690
50002451,50000241
50002452,50002750
50002453,50002771
50002456,50000841
50002457,50002666
50002458,50003053
50002459,50001619
50002460,50002944
50002461,50003514
50002462,50000537
50002463,50000773
50002464,50002479
50002465,50002408
50002466,50002550
50002467,50001717
50002468,50002568
50002469,50000348
50002470,50002491
50002471,50000250
50002472,50003491
50002473,50004926
50002474,50000197
50002475,50002856
50002476,50002970
50002477,50000538
50002478,50000774
50002479,50002464
50002480,50002058
50002481,50002649
50002482,50000859
50002483,50002596
50002484,50001811
50002485,50002632
50002486,50005996
50002487,50000184
50002488,50002204
50002489,50002601
50002490,50002424
50002491,50002470
50002492,50001361
50002493,50002586
50002494,50001787
50002495,50002884
50002496,50004270
50002497,50004794
50002498,50006387
50002499,50002432
50002500,50002646
50002501,50001440
50002502,50002652
50002503,50002375
50002504,50000878
50002505,50005145
50002506,50010281
50002507,50010840
50002508,50001645
50002509,50002670
50002510,50001126
50002511,50002837
50002512,50002921
50002513,50000863
50002514,50000747
50002515,50002863
50002516,50001389
50002517,50003360
50002518,50002355
50002519,50002575
50002520,50002828
50002521,50002978
50002522,50001999
50002523,50004062
50002524,50004350
50002525,50004851
50002526,50006364
50002527,50001785
50002528,50003846
50002529,50000845
50002530,50004937
50002531,50000611
50002532,50002697
50002533,50003445
50002534,50001065
50002535,50000393
50002536,50002848
50002537,50004869
50002538,50005528
50002539,50000199
50002540,50002612
50002541,50001805
50002542,50001854
50002543,50001943
50002544,50002447
50002545,50007047
50002546,50001463
50002547,50002830
50002550,50002466
50002551,50002656
50002552,50002948
50002553,50003101
50002554,50000577
50002555,50002413
50002556,50002707
50002557,50002861
50002558,50003745
50002559,50004011
50002560,50001882
50002561,50002740
50002562,50002127
50002563,50002571
50002564,50001236
50002565,50002365
50002566,50002580
50002567,50002726
50002568,50002468
50002569,50004542
50002570,50004748
50002571,50002563
50002572,50002878
50002573,50000493
50002574,50001486
50002575,50002519
50002576,50002829
50002577,50003029
50002578,50003173
50002579,50002366
50002580,50002566
50002581,50002820
50002582,50002197
50002586,50002493
50002587,50005005
50002588,50005557
50002589,50000678
50002590,50001907
50002591,50002704
50002592,50002420
50002593,50002066
50002594,50003911
50002595,50005053
50002596,50002483
50002597,50002736
50002598,50003215
50002599,50002444
50002600,50005437
50002601,50002489
50002602,50003014
50002603,50003141
50002604,50000135
50002605,50003033
50002606,50005059
50002607,50005253
50002609,50002352
50002610,50003047
50002611,50009720
50002612,50002540
50002613,50001390
50002614,50002747
50002615,50003260
50002616,50009978
50002617,50001812
50002618,50002988
50002619,50003224
50002620,50001214
50002621,50001664
50002622,50000409
50002623,50003151
50002624,50004339
50002626,50001568
50002627,50000376
50002628,50002695
50002629,50002219
50002630,50002701
50002631,50006049
50002632,50002485
50002633,50002865
50002634,50005997
50002635,50001472
50002636,50002673
50002637,50003161
50002638,50002376
50002639,50003494
50002640,50000244
50002641,50003304
50002642,50004724
50002643,50000384
50002646,50002500
50002647,50003088
50002648,50003534
50002649,50002481
50002650,50005653
50002651,50006273
50002652,50002502
50002653,50003000
50002656,50002551
50002657,50002918
50002658,50002980
50002660,50000310
50002661,50002353
50002665,50002181
50002666,50002457
50002667,50003503
50002668,50001510
50002669,50002963
50002670,50002509
50002671,50003299
50002672,50003574
50002673,50002636
50002674,50002834
50002675,50000816
50002676,50002982
50002677,50003873
50002678,50001258
50002679,50002743
50002680,50002801
50002681,50001992
50002682,50002955
50002683,50003350
50002684,50000893
50002685,50001527
50002686,50003056
50002687,50002378
50002688,50003272
50002690,50000817
50002691,50002939
50002692,50001658
50002693,50004803
50002694,50006594
50002695,50002628
50002696,50003096
50002697,50002532
50002698,50003659
50002699,50008047
50002701,50002630
50002702,50002794
50002703,50001001
50002704,50002591
50002705,50002838
50002706,50003219
50002707,50002556
50002708,50001828
50002709,50002152
50002710,50003256
50002711,50003787
50002712,50000421
50002713,50000702
50002714,50002434
50002715,50003008
50002716,50003791
50002717,50001515
50002718,50003499
50002719,50000193
50002720,50001862
50002721,50003218
50002722,50003546
50002723,50004553
50002724,50002285
50002725,50002946
50002726,50002567
50002727,50002734
50002728,50002410
50002729,50002822
50002730,50002825
50002734,50002727
50002735,50002993
50002736,50002597
50002737,50003582
50002738,50003717
50002739,50001883
50002740,50002561
50002741,50002777
50002742,50002815
50002743,50002679
50002744,50002768
50002745,50001896
50002746,50005021
50002747,50002614
50002748,50003563
50002749,50003638
50002750,50002452
50002751,50003147
50002752,50003269
50002753,50002379
50002754,50003065
50002755,50003273
50002756,50012314
50002760,50000586
50002761,50003510
50002762,50003700
50002763,50004146
50002764,50001171
50002765,50002414
50002766,50004012
50002767,50004034
50002768,50002744
50002769,50002854
50002770,50004324
50002771,50002453
50002772,50002928
50002773,50003531
50002774,50003736
50002775,50004068
50002776,50002361
50002777,50002741
50002778,50004278
50002779,50001696
50002780,50003062
50002781,50003288
50002784,50000842
50002785,50003605
50002786,50001546
50002787,50000976
50002788,50002931
50002789,50000574
50002790,50005739
50002791,50001781
50002792,50002936
50002793,50003462
50002794,50002702
