regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000008,20000102,7VJ-7M,43397442943489400.0000000000,-19190950228273400.0000000000,-134612859563579008.0000000000,35127576688318700.0000000000,51667309198660200.0000000000,-27337564846627300.0000000000,-11044335609919600.0000000000,127523694415810000.0000000000,141702024711348992.0000000000,None,8.26987e+15
10000008,20000103,02QH-A,80994372271863296.0000000000,1768952945564520.0000000000,-103993036168968992.0000000000,77566193119269600.0000000000,84422551424457104.0000000000,-6631497198490920.0000000000,10169403089620000.0000000000,96973433514454800.0000000000,111012638823483008.0000000000,None,8.40045e+15
10000008,20000104,WQZ8-4,87836818814179600.0000000000,31470637909067600.0000000000,-114392829382876000.0000000000,78750480680872304.0000000000,96923156947486896.0000000000,23248101436744200.0000000000,39693174381391000.0000000000,108956066803399008.0000000000,119829591962352000.0000000000,None,9.08634e+15
10000008,20000105,DITJ-X,109636974400018000.0000000000,23000281848369900.0000000000,-134522186650614000.0000000000,102338238953030000.0000000000,116935709847006000.0000000000,15270034492229900.0000000000,30730529204509900.0000000000,128548235800126000.0000000000,140496137501100992.0000000000,None,7.73025e+15
10000008,20000106,YCM-AI,31849764675940100.0000000000,-19820789939149000.0000000000,-135155425676134000.0000000000,25584370299963400.0000000000,38115159051916896.0000000000,-33429625758106700.0000000000,-6211954120191200.0000000000,128284728911939008.0000000000,142026122440328000.0000000000,None,1.36088e+16
10000008,20000107,CN5-F2,61556023526654800.0000000000,26672791036413200.0000000000,-136563993515708992.0000000000,54439810998407800.0000000000,68672236054901904.0000000000,23305829506464800.0000000000,30039752566361500.0000000000,129814787419583008.0000000000,143313199611835008.0000000000,None,7.11621e+15
10000009,20000108,IV-LWJ,143669542320848992.0000000000,38992930875167000.0000000000,-121491322989264000.0000000000,124479968414611008.0000000000,162859116227086016.0000000000,29297330991139300.0000000000,48688530759194800.0000000000,116291612142338000.0000000000,126691033836190000.0000000000,None,1.91896e+16
10000009,20000109,U-EUG7,154626354137068992.0000000000,-11823840271645900.0000000000,-125423433868884000.0000000000,147607424632376000.0000000000,161645283641760992.0000000000,-18880263294495200.0000000000,-4767417248796550.0000000000,113303099139924000.0000000000,137543768597843008.0000000000,None,1.21203e+16
10000009,20000110,E-95ID,173073028130017984.0000000000,-13117497770087000.0000000000,-139428507171347008.0000000000,164549229898809984.0000000000,181596826361225984.0000000000,-18239777378027400.0000000000,-7995218162146540.0000000000,131475679768122000.0000000000,147381334574571008.0000000000,None,8.5238e+15
10000009,20000111,8-4EFQ,152453882638374016.0000000000,9151466959745390.0000000000,-133958197453120000.0000000000,143278195821126000.0000000000,161629569455622016.0000000000,-3337336106166010.0000000000,21640270025656800.0000000000,126094453887968992.0000000000,141821941018270000.0000000000,None,1.24888e+16
10000009,20000112,Z-ONUI,174025752153084000.0000000000,14799669046587700.0000000000,-141960985079646000.0000000000,166708812233737984.0000000000,181342692072428992.0000000000,8077204310392760.0000000000,21522133782782700.0000000000,136039076435032992.0000000000,147882893724260000.0000000000,None,7.31694e+15
10000009,20000113,QA-P7J,130661433330644992.0000000000,3707259230123840.0000000000,-133586037562368000.0000000000,118743422424703008.0000000000,142579444236587008.0000000000,-3135250827934060.0000000000,10549769288181700.0000000000,122038972670314000.0000000000,145133102454423008.0000000000,None,1.1918e+16
10000009,20000114,UR-HG4,129299721132696000.0000000000,-12172420543761100.0000000000,-141853303178696992.0000000000,121188596847580000.0000000000,137410845417812000.0000000000,-25735439494436600.0000000000,1390598406914350.0000000000,135075523160155008.0000000000,148631083197240000.0000000000,None,1.3563e+16
10000009,20000115,0YMH-Q,115192825643198000.0000000000,37893658189925504.0000000000,-110943572916188992.0000000000,107679083200776000.0000000000,122706568085620992.0000000000,25839114745614900.0000000000,49948201634236096.0000000000,105013924887848992.0000000000,116873220944528992.0000000000,None,1.20545e+16
10000009,20000116,0EA3-8,108381641944456000.0000000000,-3650128614248960.0000000000,-132609381775655008.0000000000,100685181627404992.0000000000,116078102261507008.0000000000,-16669048752733700.0000000000,9368791524235740.0000000000,125578166367192000.0000000000,139640597184119008.0000000000,None,1.30189e+16
10000009,20000117,0-YMZM,149354745003758016.0000000000,-41217100179207504.0000000000,-157798434727792000.0000000000,144352042671104992.0000000000,154357447336411008.0000000000,-58163880645294304.0000000000,-24270319713120700.0000000000,151986753446888992.0000000000,163610116008694016.0000000000,None,1.69468e+16
10000009,20000118,N5V-Y0,137559938907146000.0000000000,17668863664686400.0000000000,-107383500539696000.0000000000,131074099919710000.0000000000,144045777894582000.0000000000,10569687919759000.0000000000,24768039409613700.0000000000,100240255344560992.0000000000,114526745734830000.0000000000,None,7.14325e+15
10000009,20000119,N-LY4R,135464684681862000.0000000000,38540819338710704.0000000000,-101306340740350000.0000000000,127664636539026000.0000000000,143264732824699008.0000000000,31838852689119700.0000000000,45242785988301696.0000000000,94769894128689600.0000000000,107842787352010000.0000000000,None,7.80005e+15
10000009,20000120,V2S-RH,200012027840968992.0000000000,-9311472488803290.0000000000,-162247373854768000.0000000000,184129914886084992.0000000000,215894140795852000.0000000000,-29482719538814000.0000000000,10859774561207400.0000000000,146380084909697984.0000000000,178114662799838016.0000000000,None,2.01712e+16
10000009,20000121,FD-7Y4,189881601229627008.0000000000,-33727856372821500.0000000000,-172147892214163008.0000000000,177676916781960000.0000000000,202086285677294016.0000000000,-39826053131984800.0000000000,-27629659613658300.0000000000,158236953212652000.0000000000,186058831215673984.0000000000,None,1.39109e+16
10000009,20000122,TL-FDN,165595672562000992.0000000000,46887322537739200.0000000000,-98366331309125408.0000000000,160019409797676000.0000000000,171171935326324992.0000000000,40263159682680304.0000000000,53511485392798000.0000000000,86049977559380400.0000000000,110682685058870000.0000000000,None,1.23164e+16
10000009,20000123,R-CL2W,164843068991600992.0000000000,-35666022983537200.0000000000,-192412026582844992.0000000000,144466441356368000.0000000000,185219696626835008.0000000000,-49403232453375400.0000000000,-21928813513699000.0000000000,183175778352140992.0000000000,201648274813548992.0000000000,None,2.03766e+16
10000010,20000124,1P-VL2,-148941342731609984.0000000000,84321957499097904.0000000000,199814357212184000.0000000000,-162860646447307008.0000000000,-135022039015912992.0000000000,77341929754821504.0000000000,91301985243374208.0000000000,-203092699835796992.0000000000,-196536014588569984.0000000000,None,1.39193e+16
10000010,20000125,X-VN63,-160126885707430016.0000000000,101547334866336000.0000000000,227438152604030016.0000000000,-171220828809596000.0000000000,-149032942605264000.0000000000,94921111947353904.0000000000,108173557785319008.0000000000,-239269345575048000.0000000000,-215606959633012000.0000000000,None,1.18312e+16
10000010,20000126,LLAP-1,-131975561560756992.0000000000,104012241030495008.0000000000,216935176190009984.0000000000,-146921209083884992.0000000000,-117029914037630000.0000000000,101394256771806000.0000000000,106630225289183008.0000000000,-223312501954996000.0000000000,-210557850425023008.0000000000,None,1.49456e+16
10000010,20000127,52-JKU,-97758771293823008.0000000000,97295897802207296.0000000000,231010326963716000.0000000000,-112950648193160000.0000000000,-82566894394485904.0000000000,85873554605564608.0000000000,108718240998850000.0000000000,-242358522063868000.0000000000,-219662131863564992.0000000000,None,1.51919e+16
10000010,20000128,E3-NLE,-150059683681340000.0000000000,118758873119434000.0000000000,222186907172345984.0000000000,-158162163692812992.0000000000,-141957203669867008.0000000000,106363017857414000.0000000000,131154728381452992.0000000000,-236425342757715008.0000000000,-207948471586976992.0000000000,None,1.42384e+16
10000010,20000129,GORV-P,-180136061822224992.0000000000,85171389308301296.0000000000,248701329588798016.0000000000,-189812594176849984.0000000000,-170459529467600992.0000000000,76029933958880800.0000000000,94312844657721792.0000000000,-255680517505132992.0000000000,-241722141672463008.0000000000,None,9.67653e+15
10000010,20000130,03C-SU,-178384511274464992.0000000000,110740299382246000.0000000000,213160711113078016.0000000000,-185422362542416992.0000000000,-171346660006512992.0000000000,99524447485881696.0000000000,121956151278610000.0000000000,-221012404192988000.0000000000,-205309018033167008.0000000000,None,1.12159e+16
10000010,20000131,W-XBGF,-60091350672596304.0000000000,81744510925868896.0000000000,236299327639912000.0000000000,-73547554899645792.0000000000,-46635146445546800.0000000000,73311149089360192.0000000000,90177872762377600.0000000000,-241897175339444992.0000000000,-230701479940377984.0000000000,None,1.34562e+16
10000011,20000132,730-KH,20358956992642200.0000000000,11772109108218800.0000000000,-73959688118695200.0000000000,8123190403756690.0000000000,32594723581527700.0000000000,2483937048097550.0000000000,21060281168340000.0000000000,65883063681453904.0000000000,82036312555936496.0000000000,500015,1.22358e+16
10000011,20000133,U-3HAO,63098956484474704.0000000000,31470364839839300.0000000000,-91212753448294592.0000000000,54991624644446496.0000000000,71206288324502800.0000000000,25639116469395400.0000000000,37301613210283104.0000000000,83986423908961504.0000000000,98439082987627696.0000000000,500015,8.10733e+15
10000011,20000134,K-DLD2,27690929212012400.0000000000,13917993823778900.0000000000,-99698833218890704.0000000000,21792546785857300.0000000000,33589311638167500.0000000000,6540643808625060.0000000000,21295343838932800.0000000000,93532718325813904.0000000000,105864948111968000.0000000000,500015,7.37735e+15
10000011,20000135,V-LQBF,19368033326566500.0000000000,12979870984646300.0000000000,-107393866311318000.0000000000,5721632318943390.0000000000,33014434334189500.0000000000,-5647321200149810.0000000000,31607063169442400.0000000000,86609648298643296.0000000000,128178084323994000.0000000000,500015,2.07842e+16
10000011,20000136,BB8E-G,43468647848808000.0000000000,41441143605089400.0000000000,-79263560624067200.0000000000,31050389147984400.0000000000,55886906549631600.0000000000,28791473343881800.0000000000,54090813866297104.0000000000,72833714459426208.0000000000,85693406788708192.0000000000,500015,1.26497e+16
10000011,20000137,IYOO-M,47776262297513800.0000000000,12390568141032000.0000000000,-107793982150744992.0000000000,34268648551921600.0000000000,61283876043106000.0000000000,3615544054603940.0000000000,21165592227460100.0000000000,100902009437980992.0000000000,114685954863510000.0000000000,500015,1.35076e+16
10000011,20000138,Q-PVMK,15787578166538700.0000000000,37513844019360704.0000000000,-68898473249385104.0000000000,5397262846990600.0000000000,26177893486086700.0000000000,25131033593310300.0000000000,49896654445411000.0000000000,62156815259535800.0000000000,75640131239234400.0000000000,500015,1.23828e+16
10000011,20000139,AP-S8F,50653104158785296.0000000000,42748596529846200.0000000000,-54407898915002304.0000000000,42628102588154600.0000000000,58678105729416000.0000000000,28409845174221700.0000000000,57087347885470800.0000000000,42174796877534000.0000000000,66641000952470600.0000000000,500015,1.43388e+16
10000011,20000140,T-W4L3,21954075154765800.0000000000,51804205940710600.0000000000,-90495311840283008.0000000000,14945607060452200.0000000000,28962543249079500.0000000000,33667928962953900.0000000000,69940482918467296.0000000000,83202906944425792.0000000000,97787716736140096.0000000000,500015,1.81363e+16
10000011,20000141,V-4QJC,17342839330038500.0000000000,-4417019452325860.0000000000,-43608513116076896.0000000000,4803335035287160.0000000000,29882343624789800.0000000000,-15438979213827000.0000000000,6604940309175250.0000000000,24335158725685100.0000000000,62881867506468800.0000000000,500015,1.92734e+16
10000011,20000142,DYK-G8,51035828455173600.0000000000,15556113106861900.0000000000,-59778247723980400.0000000000,38365044771845000.0000000000,63706612138502304.0000000000,10608995671599600.0000000000,20503230542124100.0000000000,53434459901499296.0000000000,66122035546461504.0000000000,500015,1.26708e+16
10000011,20000143,L-TEVM,79641819325546000.0000000000,36502221548461104.0000000000,-67797459470522200.0000000000,73042935309207808.0000000000,86240703341884304.0000000000,25639479690273700.0000000000,47364963406648496.0000000000,59483685822786704.0000000000,76111233118257696.0000000000,500015,1.08627e+16
10000011,20000144,HRJG-D,66606911247768304.0000000000,62530274640046304.0000000000,-40845254251984600.0000000000,54883769858073800.0000000000,78330052637462800.0000000000,54275074150497800.0000000000,70785475129594800.0000000000,34634753772562700.0000000000,47055754731406600.0000000000,500015,1.17231e+16
10000011,20000145,W-3Y6D,18690328019372600.0000000000,16741284171842600.0000000000,-107087252085358000.0000000000,12390757955809500.0000000000,24989898082935700.0000000000,11243675366595200.0000000000,22238892977090100.0000000000,101681230014286000.0000000000,112493274156430000.0000000000,500015,6.29957e+15
